player,team,position,market,line,over_odds,under_odds,is_main_line,status,push_rule,model_mean,model_median,model_p_over,model_p_under,model_p_push,model_mcse_over,model_mcse_under,market_raw_p_over,market_raw_p_under,market_hold,market_novig_p_over,market_novig_p_under,edge_over,edge_under,ev_over,ev_under,simulation_draws,model_source_arrays,gsis_id,line_timestamp_utc,forecast_identity,market_snapshot_identity,support_status,refusal_reason
Dawson Knox,BUF,TE,Player Receiving Yards,52.5,1000,-4000,False,open_two_sided,"no push, half-point line",20.586625,10.0,0.127875,0.872125,0.0,0.0037336808978372803,0.00373368089783728,0.09090909090909091,0.975609756097561,0.06651884700665178,0.08523908523908524,0.9147609147609148,0.042635914760914745,-0.04263591476091477,0.4066249999999998,-0.10607187499999995,8000,receiving/receiving_yards,00-0035689,2026-09-17T15:23:40.526596Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Dawson Knox,BUF,TE,Player Receiving Yards,57.5,1400,-6000,False,open_two_sided,"no push, half-point line",20.586625,10.0,0.1045,0.8955,0.0,0.0034201562464308555,0.0034201562464308563,0.06666666666666667,0.9836065573770492,0.050273224043715814,0.06347554630593132,0.9365244536940687,0.04102445369406868,-0.04102445369406871,0.5674999999999999,-0.08957500000000004,8000,receiving/receiving_yards,00-0035689,2026-09-17T15:23:40.526596Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Dawson Knox,BUF,TE,Player Receiving Yards,62.5,1750,-9000,False,open_two_sided,"no push, half-point line",20.586625,10.0,0.085625,0.914375,0.0,0.003128365375379768,0.0031283653753797673,0.05405405405405406,0.989010989010989,0.043065043065042996,0.05182232346241458,0.9481776765375856,0.033802676537585424,-0.03380267653758551,0.5840625000000002,-0.07546527777777773,8000,receiving/receiving_yards,00-0035689,2026-09-17T21:33:43.815319Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Dawson Knox,BUF,TE,Player Receiving Yards,64.5,2000,,False,open_one_sided_over,"no push, half-point line",20.586625,10.0,0.078375,0.921625,0.0,0.003004836921011688,0.003004836921011687,0.047619047619047616,,,,,,,0.6458749999999999,,8000,receiving/receiving_yards,00-0035689,2026-09-17T15:23:40.526596Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
Isaac TeSlaa,DET,WR,Player Receiving Yards,2.5,-450,275,False,open_two_sided,"no push, half-point line",16.758125,4.0,0.50475,0.49525,0.0,0.005589917681638971,0.005589917681638971,0.8181818181818182,0.26666666666666666,0.08484848484848495,0.7541899441340781,0.24581005586592175,-0.2494399441340781,0.24943994413407827,-0.38308333333333333,0.8571875,8000,receiving/receiving_yards,00-0040669,2026-09-17T17:17:42.723693Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Isaac TeSlaa,DET,WR,Player Receiving Yards,7.5,-300,200,False,open_two_sided,"no push, half-point line",16.758125,4.0,0.469,0.531,0.0,0.005579415291945922,0.005579415291945922,0.75,0.3333333333333333,0.08333333333333326,0.6923076923076924,0.3076923076923077,-0.22330769230769243,0.22330769230769232,-0.3746666666666667,0.5930000000000001,8000,receiving/receiving_yards,00-0040669,2026-09-17T15:48:15.553701Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Isaac TeSlaa,DET,WR,Player Receiving Yards,12.5,-180,130,False,open_two_sided,"no push, half-point line",16.758125,4.0,0.4,0.6,0.0,0.005477225575051661,0.005477225575051661,0.6428571428571429,0.43478260869565216,0.07763975155279512,0.5965417867435159,0.4034582132564841,-0.19654178674351586,0.19654178674351586,-0.37777777777777777,0.38,8000,receiving/receiving_yards,00-0040669,2026-09-17T20:32:58.335045Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Isaac TeSlaa,DET,WR,Player Receiving Yards,17.5,-115,-115,True,open_two_sided,"no push, half-point line",16.758125,4.0,0.34425,0.65575,0.0,0.005312037479865895,0.005312037479865894,0.5348837209302325,0.5348837209302325,0.06976744186046502,0.5,0.5,-0.15575,0.15575000000000006,-0.3564021739130435,0.22596739130434795,8000,receiving/receiving_yards,00-0040669,2026-09-17T15:48:15.553701Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Isaac TeSlaa,DET,WR,Player Receiving Yards,22.5,120,-165,False,open_two_sided,"no push, half-point line",16.758125,4.0,0.288125,0.711875,0.0,0.005063459592696973,0.005063459592696973,0.45454545454545453,0.6226415094339622,0.07718696397941671,0.42197452229299365,0.5780254777070064,-0.13384952229299363,0.13384952229299363,-0.36612500000000003,0.143314393939394,8000,receiving/receiving_yards,00-0040669,2026-09-17T21:12:25.992618Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Isaac TeSlaa,DET,WR,Player Receiving Yards,24.5,135,-195,False,open_two_sided,"no push, half-point line",16.758125,4.0,0.272625,0.727375,0.0,0.004978712300572809,0.004978712300572809,0.425531914893617,0.6610169491525424,0.08654886404615936,0.3916362429472287,0.6083637570527713,-0.1190112429472287,0.11901124294722865,-0.35933124999999994,0.10038782051282047,8000,receiving/receiving_yards,00-0040669,2026-09-17T21:12:25.992618Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Isaac TeSlaa,DET,WR,Player Receiving Yards,27.5,165,-230,False,open_two_sided,"no push, half-point line",16.758125,4.0,0.253125,0.746875,0.0,0.004861233567406014,0.004861233567406014,0.37735849056603776,0.696969696969697,0.07432818753573489,0.351250665247472,0.6487493347525278,-0.09812566524747202,0.09812566524747213,-0.32921875,0.07160326086956514,8000,receiving/receiving_yards,00-0040669,2026-09-17T21:12:25.992618Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Isaac TeSlaa,DET,WR,Player Receiving Yards,32.5,220,-350,False,open_two_sided,"no push, half-point line",16.758125,4.0,0.190875,0.809125,0.0,0.00439377022577137,0.00439377022577137,0.3125,0.7777777777777778,0.09027777777777768,0.2866242038216561,0.713375796178344,-0.09574920382165611,0.09574920382165597,-0.3892,0.04030357142857138,8000,receiving/receiving_yards,00-0040669,2026-09-17T16:07:57.232424Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Isaac TeSlaa,DET,WR,Player Receiving Yards,37.5,300,-450,False,open_two_sided,"no push, half-point line",16.758125,4.0,0.164625,0.835375,0.0,0.004146136897387132,0.004146136897387133,0.25,0.8181818181818182,0.06818181818181834,0.23404255319148934,0.7659574468085105,-0.06941755319148935,0.06941755319148946,-0.3415,0.02101388888888886,8000,receiving/receiving_yards,00-0040669,2026-09-17T21:12:25.992618Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Isaac TeSlaa,DET,WR,Player Receiving Yards,39.5,325,-525,False,open_two_sided,"no push, half-point line",16.758125,4.0,0.153625,0.846375,0.0,0.0040315065325353255,0.0040315065325353255,0.23529411764705882,0.84,0.07529411764705873,0.21881838074398252,0.7811816192560176,-0.06519338074398251,0.0651933807439824,-0.34709375,0.007589285714285687,8000,receiving/receiving_yards,00-0040669,2026-09-17T21:12:25.992618Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Isaac TeSlaa,DET,WR,Player Receiving Yards,42.5,375,-650,False,open_two_sided,"no push, half-point line",16.758125,4.0,0.137875,0.862125,0.0,0.003854631700548705,0.0038546317005487044,0.21052631578947367,0.8666666666666667,0.07719298245614037,0.19543973941368076,0.8045602605863192,-0.05756473941368076,0.05756473941368079,-0.3450937500000001,-0.0052403846153845635,8000,receiving/receiving_yards,00-0040669,2026-09-17T15:48:15.553701Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Isaac TeSlaa,DET,WR,Player Receiving Yards,47.5,475,-950,False,open_two_sided,"no push, half-point line",16.758125,4.0,0.11225,0.88775,0.0,0.003529340191523056,0.003529340191523055,0.17391304347826086,0.9047619047619048,0.07867494824016563,0.16122840690978887,0.8387715930902111,-0.04897840690978887,0.04897840690978894,-0.3545625,-0.018802631578947335,8000,receiving/receiving_yards,00-0040669,2026-09-17T15:48:15.553701Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Isaac TeSlaa,DET,WR,Player Receiving Yards,49.5,500,-1100,False,open_two_sided,"no push, half-point line",16.758125,4.0,0.104875,0.895125,0.0,0.0034255699229288838,0.0034255699229288846,0.16666666666666666,0.9166666666666666,0.08333333333333326,0.15384615384615385,0.8461538461538461,-0.04897115384615386,0.0489711538461538,-0.3707499999999999,-0.02350000000000005,8000,receiving/receiving_yards,00-0040669,2026-09-17T16:07:57.232424Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Isaac TeSlaa,DET,WR,Player Receiving Yards,52.5,575,-1400,False,open_two_sided,"no push, half-point line",16.758125,4.0,0.093125,0.906875,0.0,0.0032490909185301357,0.0032490909185301357,0.14814814814814814,0.9333333333333333,0.08148148148148149,0.136986301369863,0.863013698630137,-0.04386130136986301,0.04386130136986299,-0.37140624999999994,-0.02834821428571431,8000,receiving/receiving_yards,00-0040669,2026-09-17T15:48:15.553701Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Isaac TeSlaa,DET,WR,Player Receiving Yards,57.5,700,-2200,False,open_two_sided,"no push, half-point line",16.758125,4.0,0.07375,0.92625,0.0,0.002922134012583954,0.0029221340125839537,0.125,0.9565217391304348,0.08152173913043481,0.11557788944723618,0.8844221105527639,-0.041827889447236186,0.041827889447236144,-0.41000000000000003,-0.03164772727272725,8000,receiving/receiving_yards,00-0040669,2026-09-17T15:48:15.553701Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Isaac TeSlaa,DET,WR,Player Receiving Yards,62.5,900,-4000,False,open_two_sided,"no push, half-point line",16.758125,4.0,0.060875,0.939125,0.0,0.002673229188991284,0.0026732291889912845,0.1,0.975609756097561,0.07560975609756104,0.09297052154195011,0.9070294784580498,-0.03209552154195011,0.03209552154195017,-0.39125,-0.03739687500000001,8000,receiving/receiving_yards,00-0040669,2026-09-17T15:48:15.553701Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Isaac TeSlaa,DET,WR,Player Receiving Yards,64.5,1000,-4000,False,open_two_sided,"no push, half-point line",16.758125,4.0,0.056,0.944,0.0,0.0025706030420895405,0.0025706030420895414,0.09090909090909091,0.975609756097561,0.06651884700665178,0.08523908523908524,0.9147609147609148,-0.029239085239085243,0.02923908523908514,-0.3839999999999999,-0.032400000000000054,8000,receiving/receiving_yards,00-0040669,2026-09-17T15:23:40.526596Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Isaac TeSlaa,DET,WR,Player Receiving Yards,67.5,1200,-5000,False,open_two_sided,"no push, half-point line",16.758125,4.0,0.049,0.951,0.0,0.0024134777811283038,0.0024134777811283046,0.07692307692307693,0.9803921568627451,0.05731523378582204,0.07275320970042796,0.927246790299572,-0.023753209700427963,0.023753209700427935,-0.3629999999999999,-0.029980000000000045,8000,receiving/receiving_yards,00-0040669,2026-09-17T15:48:15.553701Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Isaac TeSlaa,DET,WR,Player Receiving Yards,79.5,2250,,False,open_one_sided_over,"no push, half-point line",16.758125,4.0,0.02875,0.97125,0.0,0.0018682691689100904,0.0018682691689100922,0.0425531914893617,,,,,,,-0.32437499999999997,,8000,receiving/receiving_yards,00-0040669,2026-09-17T15:23:40.526596Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
Jahmyr Gibbs,DET,RB,Player Receiving Yards,1.5,,2250,False,open_one_sided_under,"no push, half-point line",27.130125,22.0,0.86925,0.13075,0.0,0.0037691915164263013,0.003769191516426301,,0.0425531914893617,,,,,,,2.072625,8000,receiving/receiving_yards,00-0039139,2026-09-17T21:00:58.499602Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
Jahmyr Gibbs,DET,RB,Player Receiving Yards,6.5,-4000,900,False,open_two_sided,"no push, half-point line",27.130125,22.0,0.79125,0.20875,0.0,0.004543861759285817,0.004543861759285817,0.975609756097561,0.1,0.07560975609756104,0.9070294784580498,0.09297052154195011,-0.11577947845804981,0.11577947845804988,-0.18896875,1.0875,8000,receiving/receiving_yards,00-0039139,2026-09-17T21:00:58.499602Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Receiving Yards,11.5,-1000,500,False,open_two_sided,"no push, half-point line",27.130125,22.0,0.699375,0.300625,0.0,0.005126519401297044,0.005126519401297044,0.9090909090909091,0.16666666666666666,0.07575757575757569,0.8450704225352113,0.15492957746478872,-0.14569542253521128,0.14569542253521126,-0.23068750000000005,0.8037499999999997,8000,receiving/receiving_yards,00-0039139,2026-09-17T21:00:58.499602Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Receiving Yards,16.5,-475,300,False,open_two_sided,"no push, half-point line",27.130125,22.0,0.596125,0.403875,0.0,0.005485890816164226,0.005485890816164226,0.8260869565217391,0.25,0.07608695652173925,0.7676767676767676,0.2323232323232323,-0.1715517676767676,0.1715517676767677,-0.278375,0.6154999999999999,8000,receiving/receiving_yards,00-0039139,2026-09-17T21:00:58.499602Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Receiving Yards,21.5,-275,190,False,open_two_sided,"no push, half-point line",27.130125,22.0,0.507625,0.492375,0.0,0.005589519874003043,0.005589519874003043,0.7333333333333333,0.3448275862068966,0.07816091954022975,0.6801705756929638,0.3198294243070363,-0.1725455756929638,0.1725455756929637,-0.3077840909090909,0.4278875,8000,receiving/receiving_yards,00-0039139,2026-09-17T21:00:58.499602Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Receiving Yards,24.5,-200,140,False,open_two_sided,"no push, half-point line",27.130125,22.0,0.456125,0.543875,0.0,0.005568606023671903,0.005568606023671903,0.6666666666666666,0.4166666666666667,0.08333333333333326,0.6153846153846154,0.38461538461538464,-0.15925961538461542,0.15925961538461536,-0.3158125,0.3052999999999999,8000,receiving/receiving_yards,00-0039139,2026-09-17T19:44:00.389002Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Receiving Yards,26.5,-170,125,False,open_two_sided,"no push, half-point line",27.130125,22.0,0.423625,0.576375,0.0,0.005524568528118282,0.005524568528118282,0.6296296296296297,0.4444444444444444,0.07407407407407396,0.5862068965517242,0.41379310344827586,-0.16258189655172423,0.16258189655172411,-0.3271838235294119,0.29684374999999996,8000,receiving/receiving_yards,00-0039139,2026-09-17T21:00:58.499602Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Receiving Yards,31.5,-115,-115,True,open_two_sided,"no push, half-point line",27.130125,22.0,0.347,0.653,0.0,0.00532201794435156,0.00532201794435156,0.5348837209302325,0.5348837209302325,0.06976744186046502,0.5,0.5,-0.15300000000000002,0.15300000000000002,-0.35126086956521746,0.22082608695652173,8000,receiving/receiving_yards,00-0039139,2026-09-17T21:00:58.499602Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Receiving Yards,36.5,125,-175,False,open_two_sided,"no push, half-point line",27.130125,22.0,0.278375,0.721625,0.0,0.005011017353978631,0.0050110173539786316,0.4444444444444444,0.6363636363636364,0.08080808080808088,0.41121495327102797,0.5887850467289719,-0.132839953271028,0.13283995327102804,-0.37365624999999997,0.13398214285714277,8000,receiving/receiving_yards,00-0039139,2026-09-17T21:00:58.499602Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Receiving Yards,39.5,155,-225,False,open_two_sided,"no push, half-point line",27.130125,22.0,0.247625,0.752375,0.0,0.004825801220717137,0.004825801220717136,0.39215686274509803,0.6923076923076923,0.08446455505279027,0.3616133518776078,0.6383866481223922,-0.11398835187760778,0.11398835187760781,-0.36855625,0.08676388888888892,8000,receiving/receiving_yards,00-0039139,2026-09-17T20:33:43.941962Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Receiving Yards,41.5,180,-260,False,open_two_sided,"no push, half-point line",27.130125,22.0,0.226625,0.773375,0.0,0.004680626418747281,0.004680626418747281,0.35714285714285715,0.7222222222222222,0.0793650793650793,0.3308823529411765,0.6691176470588236,-0.10425735294117652,0.10425735294117644,-0.36545000000000005,0.07082692307692312,8000,receiving/receiving_yards,00-0039139,2026-09-17T21:00:58.499602Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Receiving Yards,46.5,250,-375,False,open_two_sided,"no push, half-point line",27.130125,22.0,0.18175,0.81825,0.0,0.004311567834036709,0.004311567834036709,0.2857142857142857,0.7894736842105263,0.07518796992481214,0.2657342657342657,0.7342657342657342,-0.08398426573426568,0.08398426573426587,-0.36387500000000006,0.03645000000000004,8000,receiving/receiving_yards,00-0039139,2026-09-17T21:00:58.499602Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Receiving Yards,49.5,300,-475,False,open_two_sided,"no push, half-point line",27.130125,22.0,0.159625,0.840375,0.0,0.004094887962066239,0.004094887962066239,0.25,0.8260869565217391,0.07608695652173925,0.2323232323232323,0.7676767676767676,-0.0726982323232323,0.07269823232323236,-0.36150000000000004,0.017296052631578906,8000,receiving/receiving_yards,00-0039139,2026-09-17T16:43:42.966164Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Receiving Yards,51.5,325,-550,False,open_two_sided,"no push, half-point line",27.130125,22.0,0.147,0.853,0.0,0.003959024501060836,0.003959024501060836,0.23529411764705882,0.8461538461538461,0.08144796380090491,0.2175732217573222,0.7824267782426778,-0.0705732217573222,0.07057322175732217,-0.37525000000000003,0.008090909090909065,8000,receiving/receiving_yards,00-0039139,2026-09-17T21:00:58.499602Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Receiving Yards,56.5,450,-850,False,open_two_sided,"no push, half-point line",27.130125,22.0,0.118125,0.881875,0.0,0.003608522626626442,0.0036085226266264433,0.18181818181818182,0.8947368421052632,0.07655502392344493,0.1688888888888889,0.8311111111111111,-0.0507638888888889,0.05076388888888883,-0.3503125,-0.01437500000000004,8000,receiving/receiving_yards,00-0039139,2026-09-17T21:00:58.499602Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
